FPS;CPU;RAM;GPU;VRAM;Running Models
2.6870707485123506;22.90;3.3;43.0;0.0;Fast SAM
2.6870707485123506;12.90;3.1;17.0;0.3;Fast SAM
2.6870707485123506;20.50;3.3;33.0;0.0;Fast SAM
2.6570708995649652;20.50;3.3;33.0;0.0;Fast SAM
2.6570708995649652;13.30;3.1;43.0;0.3;Fast SAM
2.6570708995649652;23.50;3.3;43.0;0.0;Fast SAM
2.6163453249120496;23.50;3.3;43.0;0.0;Fast SAM
2.6163453249120496;15.50;3.1;46.0;0.3;Fast SAM
2.6163453249120496;22.30;3.3;46.0;0.0;Fast SAM
2.6010152319094137;22.30;3.3;46.0;0.0;Fast SAM
2.6010152319094137;13.30;3.1;12.0;0.3;Fast SAM
2.6010152319094137;23.30;3.3;43.0;0.0;Fast SAM
2.597209108692507;23.30;3.3;43.0;0.0;Fast SAM
2.597209108692507;13.10;3.1;17.0;0.3;Fast SAM
2.597209108692507;22.10;3.3;36.0;0.0;Fast SAM
2.5794306189054237;22.10;3.3;36.0;0.0;Fast SAM
2.5794306189054237;12.40;3.1;37.0;0.3;Fast SAM
2.5794306189054237;29.50;3.3;37.0;0.0;Fast SAM
2.4384681102441754;29.50;3.3;37.0;0.0;Fast SAM
2.4384681102441754;12.50;3.1;46.0;0.3;Fast SAM
2.4384681102441754;16.00;3.3;3.0;0.0;Fast SAM
2.549974697362543;16.00;3.3;3.0;0.0;Fast SAM
2.549974697362543;13.40;3.1;46.0;0.3;Fast SAM
2.549974697362543;18.70;3.3;46.0;0.0;Fast SAM
2.650219995025308;18.70;3.3;46.0;0.0;Fast SAM
2.650219995025308;12.80;3.1;15.0;0.3;Fast SAM
2.650219995025308;17.40;3.3;44.0;0.0;Fast SAM
2.5116516714081327;17.40;3.3;44.0;0.0;Fast SAM
2.5116516714081327;14.50;3.1;12.0;0.3;Fast SAM
2.5116516714081327;24.20;3.3;44.0;0.0;Fast SAM
2.550724231339424;24.20;3.3;44.0;0.0;Fast SAM
2.550724231339424;13.10;3.1;16.0;0.3;Fast SAM
2.550724231339424;23.30;3.3;37.0;0.0;Fast SAM
2.590421498933576;23.30;3.3;37.0;0.0;Fast SAM
2.590421498933576;12.50;3.1;35.0;0.3;Fast SAM
2.590421498933576;12.30;6.2;67.0;1.8;Image Captioning
3.0023443535620706;12.30;6.2;67.0;1.8;Image Captioning
3.0023443535620706;13.30;6.2;22.0;1.8;Image Captioning
3.0023443535620706;13.10;6.4;50.0;1.8;Image Captioning
2.4887910451105513;13.10;6.4;50.0;1.8;Image Captioning
2.4887910451105513;15.10;6.4;31.0;1.8;Image Captioning
2.4887910451105513;12.90;6.4;25.0;1.8;Image Captioning
2.8371327060775853;12.90;6.4;25.0;1.8;Image Captioning
2.8371327060775853;13.40;6.4;49.0;1.8;Image Captioning
2.8371327060775853;12.80;6.4;61.0;1.8;Image Captioning
3.0052696983418774;12.80;6.4;61.0;1.8;Image Captioning
3.0052696983418774;14.90;6.4;18.0;1.8;Image Captioning
3.0052696983418774;13.00;6.4;82.0;1.8;Image Captioning
2.9076590889379665;13.00;6.4;82.0;1.8;Image Captioning
2.9076590889379665;14.60;6.4;22.0;1.8;Image Captioning
2.9076590889379665;12.40;6.4;74.0;1.8;Image Captioning
3.2003688975585836;12.40;6.4;74.0;1.8;Image Captioning
3.2003688975585836;16.00;6.4;16.0;1.8;Image Captioning
3.2003688975585836;12.80;6.4;21.0;1.8;Image Captioning
2.4121158727788514;12.80;6.4;21.0;1.8;Image Captioning
2.4121158727788514;13.40;6.4;23.0;1.8;Image Captioning
2.4121158727788514;12.90;6.4;46.0;1.8;Image Captioning
2.7046357277884785;12.90;6.4;46.0;1.8;Image Captioning
2.7046357277884785;14.70;6.4;38.0;1.8;Image Captioning
2.7046357277884785;12.80;6.4;63.0;1.8;Image Captioning
2.7173775771584325;12.80;6.4;63.0;1.8;Image Captioning
2.7173775771584325;13.60;6.4;20.0;1.8;Image Captioning
2.7173775771584325;12.40;6.4;76.0;1.8;Image Captioning
3.0065258567930178;12.40;6.4;76.0;1.8;Image Captioning
3.0065258567930178;16.30;6.4;23.0;1.8;Image Captioning
3.0065258567930178;13.30;6.4;79.0;1.8;Image Captioning
2.9128459339872736;13.30;6.4;79.0;1.8;Image Captioning
2.9128459339872736;14.30;6.4;18.0;1.8;Image Captioning
2.9128459339872736;13.80;6.4;59.0;1.8;Image Captioning
2.38164452654662;13.80;6.4;59.0;1.8;Image Captioning
2.38164452654662;13.40;6.4;28.0;1.8;Image Captioning
2.38164452654662;13.20;6.4;41.0;1.8;Image Captioning
2.5608200524325895;13.20;6.4;41.0;1.8;Image Captioning
2.5608200524325895;16.10;6.4;35.0;1.8;Image Captioning
2.5608200524325895;11.90;6.4;69.0;1.8;Image Captioning
2.9536088967172054;11.90;6.4;69.0;1.8;Image Captioning
2.9536088967172054;14.10;6.4;25.0;1.8;Image Captioning
2.9536088967172054;12.80;6.4;80.0;1.8;Image Captioning
2.8585929641825567;12.80;6.4;80.0;1.8;Image Captioning
2.8585929641825567;13.50;6.4;19.0;1.8;Image Captioning
2.8585929641825567;13.00;6.4;57.0;1.8;Image Captioning
2.3366347263741964;13.00;6.4;57.0;1.8;Image Captioning
2.3366347263741964;13.80;6.4;29.0;1.8;Image Captioning
2.3366347263741964;13.40;6.4;39.0;1.8;Image Captioning
2.651270821846773;13.40;6.4;39.0;1.8;Image Captioning
2.651270821846773;15.90;6.4;38.0;1.8;Image Captioning
2.651270821846773;13.20;6.4;74.0;1.8;Image Captioning
2.4353123920636546;13.20;6.4;74.0;1.8;Image Captioning
2.4353123920636546;14.20;6.4;27.0;1.8;Image Captioning
2.4353123920636546;13.40;6.4;39.0;1.8;Image Captioning
2.655393607344648;13.40;6.4;39.0;1.8;Image Captioning
2.655393607344648;13.50;6.4;37.0;1.8;Image Captioning
2.655393607344648;13.90;6.4;75.0;1.8;Image Captioning
2.960931053632431;13.90;6.4;75.0;1.8;Image Captioning
2.960931053632431;13.10;6.4;22.0;1.8;Image Captioning
2.960931053632431;12.90;6.4;80.0;1.8;Image Captioning
2.9549820423927784;12.90;6.4;80.0;1.8;Image Captioning
2.9549820423927784;13.80;6.4;22.0;1.8;Image Captioning
2.9549820423927784;13.30;6.4;80.0;1.8;Image Captioning
2.9309939218413983;13.30;6.4;80.0;1.8;Image Captioning
2.9309939218413983;14.00;6.4;17.0;1.8;Image Captioning
2.9309939218413983;12.50;6.4;52.0;1.8;Image Captioning
2.238163892704169;12.50;6.4;52.0;1.8;Image Captioning
2.238163892704169;13.60;6.4;25.0;1.8;Image Captioning
2.238163892704169;13.10;6.4;37.0;1.8;Image Captioning
2.4588053594228514;13.10;6.4;37.0;1.8;Image Captioning
2.4588053594228514;15.20;6.4;35.0;1.8;Image Captioning
2.4588053594228514;12.90;6.4;67.0;1.8;Image Captioning
2.9306632248225783;12.90;6.4;67.0;1.8;Image Captioning
2.9306632248225783;14.00;6.4;18.0;1.8;Image Captioning
2.9306632248225783;12.90;6.4;79.0;1.8;Image Captioning
3.002561635455911;12.90;6.4;79.0;1.8;Image Captioning
3.002561635455911;21.50;6.4;22.0;1.8;Image Captioning
3.002561635455911;13.30;6.4;75.0;1.8;Image Captioning
2.8063412805958357;13.30;6.4;75.0;1.8;Image Captioning
2.8063412805958357;14.90;6.4;23.0;1.8;Image Captioning
2.8063412805958357;13.20;6.4;80.0;1.8;Image Captioning
3.097401494488278;13.20;6.4;80.0;1.8;Image Captioning
3.097401494488278;14.70;6.4;19.0;1.8;Image Captioning
3.097401494488278;14.20;6.4;54.0;1.8;Image Captioning
2.315410625713307;14.20;6.4;54.0;1.8;Image Captioning
2.315410625713307;13.10;6.4;26.0;1.8;Image Captioning
2.315410625713307;12.40;6.4;33.0;1.8;Image Captioning
2.5122659563939007;12.40;6.4;33.0;1.8;Image Captioning
2.5122659563939007;13.90;6.4;38.0;1.8;Image Captioning
2.5122659563939007;13.90;6.4;75.0;1.8;Image Captioning
2.7431616457147103;13.90;6.4;75.0;1.8;Image Captioning
2.7431616457147103;13.60;6.4;21.0;1.8;Image Captioning
2.7431616457147103;13.10;6.4;50.0;1.8;Image Captioning
2.745502617558021;13.10;6.4;50.0;1.8;Image Captioning
2.745502617558021;14.50;6.4;36.0;1.8;Image Captioning
2.745502617558021;12.60;6.4;70.0;1.8;Image Captioning
3.0919400398468717;12.60;6.4;70.0;1.8;Image Captioning
3.0919400398468717;12.70;6.4;30.0;1.8;Image Captioning
3.0919400398468717;12.70;6.4;31.0;1.8;Image Captioning
2.6346323198296133;12.70;6.4;31.0;1.8;Image Captioning
2.6346323198296133;14.70;6.4;85.0;1.8;Image Captioning
2.6346323198296133;12.80;6.4;26.0;1.8;Image Captioning
2.780220100736704;12.80;6.4;26.0;1.8;Image Captioning
2.780220100736704;16.10;6.4;48.0;1.8;Image Captioning
2.780220100736704;12.20;6.4;58.0;1.8;Image Captioning
2.2445964947569967;12.20;6.4;58.0;1.8;Image Captioning
2.2445964947569967;15.50;6.4;27.0;1.8;Image Captioning
2.2445964947569967;13.60;6.4;38.0;1.8;Image Captioning
2.8427731182394234;13.60;6.4;38.0;1.8;Image Captioning
2.8427731182394234;13.90;6.4;42.0;1.8;Image Captioning
2.8427731182394234;13.60;6.4;68.0;1.8;Image Captioning
2.839949067098371;13.60;6.4;68.0;1.8;Image Captioning
2.839949067098371;13.40;6.4;17.0;1.8;Image Captioning
2.839949067098371;13.60;6.4;53.0;1.8;Image Captioning
2.317612591672371;13.60;6.4;53.0;1.8;Image Captioning
2.317612591672371;15.20;6.4;27.0;1.8;Image Captioning
2.317612591672371;13.00;6.4;40.0;1.8;Image Captioning
2.6875872688163858;13.00;6.4;40.0;1.8;Image Captioning
2.6875872688163858;14.40;6.4;39.0;1.8;Image Captioning
2.6875872688163858;12.90;6.4;65.0;1.8;Image Captioning
2.3219010471917536;12.90;6.4;65.0;1.8;Image Captioning
2.3219010471917536;13.40;6.4;29.0;1.8;Image Captioning
2.3219010471917536;14.30;6.4;30.0;1.8;Image Captioning
2.819383466580249;14.30;6.4;30.0;1.8;Image Captioning
2.819383466580249;13.40;6.4;49.0;1.8;Image Captioning
2.819383466580249;12.70;6.4;62.0;1.8;Image Captioning
2.7309050693486014;12.70;6.4;62.0;1.8;Image Captioning
2.7309050693486014;14.80;6.4;28.0;1.8;Image Captioning
2.7309050693486014;13.40;6.4;57.0;1.8;Image Captioning
2.3342514239883645;13.40;6.4;57.0;1.8;Image Captioning
2.3342514239883645;13.40;6.4;27.0;1.8;Image Captioning
2.3342514239883645;13.10;6.4;36.0;1.8;Image Captioning
2.7804239922480134;13.10;6.4;36.0;1.8;Image Captioning
2.7804239922480134;13.30;6.4;39.0;1.8;Image Captioning
2.7804239922480134;14.20;6.4;67.0;1.8;Image Captioning
2.997886528972138;14.20;6.4;67.0;1.8;Image Captioning
2.997886528972138;14.00;6.4;15.0;1.8;Image Captioning
2.997886528972138;13.30;6.4;73.0;1.8;Image Captioning
