Timestamp;FPS;CPU;RAM;GPU;VRAM;Running Models
1713728644.649149;13.748255691731819;1.60;1.5;19.0;0.2;RC
1713728644.6578016;13.748255691731819;0.00;1.5;19.0;0.2;RC
1713728644.7182183;14.483937312929855;2.10;1.5;19.0;0.2;RC
1713728644.7877293;14.35807900427652;1.80;1.5;19.0;0.2;RC
1713728644.7989862;14.35807900427652;0.00;1.5;19.0;0.2;RC
1713728644.8583431;14.32570346296912;1.10;1.5;20.0;0.2;RC
1713728644.9259543;14.756118256113501;4.10;1.5;20.0;0.2;RC
1713728644.9897459;14.756118256113501;0.00;1.5;20.0;0.2;RC
1713728645.0053017;15.387669243714775;2.10;1.5;20.0;0.2;RC
1713728645.0590234;14.672330188250145;0.00;1.5;21.0;0.2;RC
1713728645.065529;14.672330188250145;14.30;1.5;21.0;0.2;RC
1713728645.1278331;14.63766652245729;2.50;1.5;21.0;0.2;RC
1713728645.1931732;15.351361973398117;1.90;1.5;21.0;0.2;RC
1713728645.209377;15.351361973398117;3.40;1.5;21.0;0.2;RC
1713728645.2605493;14.932817257729292;0.00;1.5;20.0;0.2;RC
1713728645.272566;14.932817257729292;0.00;1.5;20.0;0.2;RC
1713728645.3284764;14.661079815704198;2.50;1.5;20.0;0.2;RC
1713728645.3338478;14.661079815704198;0.00;1.5;20.0;0.2;RC
1713728645.394586;15.288065368502865;2.50;1.5;20.0;0.2;RC
1713728645.4610415;14.99488674308971;1.00;1.5;19.0;0.2;RC
1713728645.4755886;14.99488674308971;0.00;1.5;19.0;0.2;RC
1713728645.5255928;15.352964656523936;1.40;1.5;19.0;0.2;RC
1713728645.5371332;15.352964656523936;0.00;1.5;19.0;0.2;RC
1713728645.5915456;15.304092313888498;1.20;1.5;19.0;0.2;RC
1713728645.6017547;15.304092313888498;0.00;1.5;19.0;0.2;RC
1713728645.6570294;15.248923423245328;1.10;1.5;19.0;0.2;RC
1713728645.662095;0;0.00;1.5;19.0;0.2;
1713728645.6785634;0;0.00;1.5;19.0;0.2;
1713728645.693816;0;0.00;1.5;19.0;0.2;
1713728645.7084677;0.0;0.00;1.5;19.0;0.2;Yolo V8 + RC
1713728645.7260256;0.0;0.00;1.5;19.0;0.2;Yolo V8 + RC
1713728645.7415414;0.0;0.00;1.5;19.0;0.2;Yolo V8 + RC
1713728645.795651;0.0;1.20;1.5;19.0;0.2;Yolo V8 + RC
1713728645.803668;0.0;4.80;1.5;19.0;0.2;Yolo V8 + RC
1713728645.8644903;6.324994671450546;3.10;1.5;18.0;0.2;Yolo V8 + RC
1713728645.9301975;6.324994671450546;1.70;1.5;18.0;0.2;Yolo V8 + RC
1713728645.9427786;6.324994671450546;0.00;1.5;18.0;0.2;Yolo V8 + RC
1713728645.997515;7.546959065703866;1.50;1.5;18.0;0.2;Yolo V8 + RC
1713728646.0055287;7.546959065703866;0.00;1.5;18.0;0.2;Yolo V8 + RC
1713728646.0683913;7.546959065703866;1.90;1.5;19.0;0.2;Yolo V8 + RC
1713728646.1366196;7.546959065703866;11.10;1.5;19.0;0.2;Yolo V8 + RC
1713728646.145671;7.14394914668904;3.00;1.5;19.0;0.2;Yolo V8 + RC
1713728646.2037835;7.14394914668904;1.20;1.5;19.0;0.2;Yolo V8 + RC
1713728646.2701116;7.540113403831155;1.00;1.5;21.0;0.2;Yolo V8 + RC
1713728646.2856438;7.540113403831155;0.00;1.5;21.0;0.2;Yolo V8 + RC
1713728646.339508;7.540113403831155;1.10;1.5;21.0;0.2;Yolo V8 + RC
1713728646.3485239;7.540113403831155;7.10;1.5;21.0;0.2;Yolo V8 + RC
1713728646.406793;7.313127648924703;2.50;1.5;21.0;0.2;Yolo V8 + RC
1713728646.4768574;7.313127648924703;1.80;1.5;20.0;0.2;Yolo V8 + RC
1713728646.489871;7.313127648924703;0.00;1.5;20.0;0.2;Yolo V8 + RC
1713728646.5440938;7.341480908851502;0.00;1.5;20.0;0.2;Yolo V8 + RC
1713728646.5527353;7.341480908851502;0.00;1.5;20.0;0.2;Yolo V8 + RC
1713728646.617382;7.341480908851502;1.10;1.5;20.0;0.2;Yolo V8 + RC
1713728646.684645;7.341480908851502;0.00;1.5;15.0;0.2;Yolo V8 + RC
1713728646.6916518;7.066358761847137;0.90;1.5;15.0;0.2;Yolo V8 + RC
1713728646.7534947;7.066358761847137;2.80;1.5;15.0;0.2;Yolo V8 + RC
1713728646.817386;7.574271412397665;1.90;1.5;15.0;0.2;Yolo V8 + RC
1713728646.8319058;7.574271412397665;6.90;1.5;19.0;0.2;Yolo V8 + RC
1713728646.8881052;7.574271412397665;1.00;1.5;19.0;0.2;Yolo V8 + RC
1713728646.894299;7.574271412397665;22.20;1.5;19.0;0.2;Yolo V8 + RC
1713728646.9546175;7.334314175115255;2.30;1.5;19.0;0.2;Yolo V8 + RC
1713728647.0242097;7.334314175115255;0.00;1.5;19.0;0.2;Yolo V8 + RC
1713728647.0347147;7.334314175115255;3.50;1.5;22.0;0.2;Yolo V8 + RC
1713728647.0926023;7.247763340525339;8.50;1.5;22.0;0.2;Yolo V8 + RC
1713728647.0980763;7.247763340525339;5.60;1.5;22.0;0.2;Yolo V8 + RC
1713728647.1617072;7.247763340525339;1.30;1.5;22.0;0.2;Yolo V8 + RC
1713728647.229547;7.247763340525339;1.40;1.5;22.0;0.2;Yolo V8 + RC
1713728647.2402117;7.231400476419235;4.50;1.5;21.0;0.2;Yolo V8 + RC
1713728647.2996502;7.231400476419235;1.10;1.5;21.0;0.2;Yolo V8 + RC
1713728647.3677275;7.327537251662083;2.20;1.5;21.0;0.2;Yolo V8 + RC
1713728647.3817542;7.327537251662083;25.00;1.5;21.0;0.2;Yolo V8 + RC
